,NAD/NADP,NAD only
MSAR_reverse_9ab38,0.0,0.0
3HPPPNH,0.0,0.0
3HPPPNH_reverse_b005a,0.0,0.0
HPPPNt2rpp,0.0,0.0
HPPPNt2rpp_reverse_faf7f,0.0,0.0
ECOAH6,0.22829326724103818,0.197451278009239
ECOAH6_reverse_9bf56,0.0,0.0
HACD6,0.22829326724103818,0.197451278009239
HACD6_reverse_eec8e,0.0,0.0
TRPS1,0.0,0.0
TRPS1_reverse_35c22,0.0,0.0
TRPS3,0.0462859787127983,0.04003283040800767
TRPS3_reverse_bdfbb,0.0,0.0
VALTA,0.0,0.0
VALTA_reverse_1d084,0.3445713486447343,0.6961055016101024
VPAMTr,0.0,0.0
VPAMTr_reverse_872bd,0.0,0.39808509138295567
ILETA,0.0,0.0
ILETA_reverse_aec70,0.23657184897880357,0.20461143898980724
3OAS121,0.0,0.0
3OAS121_reverse_e6125,0.0,0.0
3OAS141,0.0,0.0
3OAS141_reverse_7f7b2,0.0,0.0
3OAS161,0.07906343048837843,0.06838211035475808
3OAS161_reverse_ca056,0.0,0.0
3OAS181,0.0,0.0
3OAS181_reverse_2c21d,0.0,0.0
ACACT4r,0.2624458736508599,0.22698993179636925
ACACT4r_reverse_36b94,0.0,0.0
ACACT5r,0.2624458736508599,0.22698993179636925
ACACT5r_reverse_49fec,0.0,0.0
3OAS120,0.0,0.0
3OAS120_reverse_06658,0.0,0.0
3OAS100,0.0,0.0
3OAS100_reverse_bfd7d,0.0,0.0
ACACT2r,0.2624483876447068,0.22699210615439552
ACACT2r_reverse_b794d,0.0,0.0
ACACT7r,0.1423993154706954,0.12316143689705485
ACACT7r_reverse_b44b4,0.0,0.0
3OAS60,0.0,0.0
3OAS60_reverse_bff6a,0.0,0.0
3OAS140,0.0273220851278574,0.023630923029704206
3OAS140_reverse_65ddc,0.0,0.0
ACACT3r,0.2624483876447068,0.22699210615439552
ACACT3r_reverse_b8079,0.0,0.0
3OAS80,0.0,0.0
3OAS80_reverse_c6446,0.0,0.0
3OAS180,0.0,0.0
3OAS180_reverse_3d9f8,0.0,0.0
ACACT8r,0.0,0.0
ACACT8r_reverse_54705,0.0407484882660776,0.0352434444621027
3OAS160,0.0,0.0
3OAS160_reverse_08317,0.0,0.0
HBZOPT,0.00018687354261784445,0.00016162727995411722
HBZOPT_reverse_ad95f,0.0,0.0
ACACT6r,0.22829326724103818,0.197451278009239
ACACT6r_reverse_a3ce9,0.0,0.0
GLYCK,0.00037374708523569053,0.0
GLYCK_reverse_c3ee2,0.0,0.0
PGCD,1.1948782304769565,1.3821564093136587
PGCD_reverse_1bc76,0.0,0.0
PSERT,1.1948782304769565,1.3821564093136587
PSERT_reverse_cbee4,0.0,0.0
CHORS,0.3116715491686062,0.269565311523117
CHORS_reverse_17772,0.0,0.0
PSCVT,0.3116715491686062,0.269565311523117
PSCVT_reverse_1a852,0.0,0.0
CYSSADS,-0.0,-0.0
CYSSADS_reverse_c8340,0.0,0.0
ABTA,0.0,0.0
ABTA_reverse_48ba6,0.0,0.0
ABUTD,0.0,0.0
ABUTD_reverse_a69d2,0.0,0.0
ABUTt2pp,0.0,0.0
ABUTt2pp_reverse_b7c2d,0.0,0.0
GGGABAH,0.0,0.0
GGGABAH_reverse_3eda1,0.0,0.0
GLUABUTt7pp,0.0,0.0
GLUABUTt7pp_reverse_5005a,0.0,0.0
GLUDC,0.0,0.0
GLUDC_reverse_c4aae,0.0,0.0
PTRCTA,0.0,0.0
PTRCTA_reverse_1e90c,0.0,0.0
ADCL,0.0007474941704713811,0.0006465091198164717
ADCL_reverse_0051f,0.0,0.0
DHPS2,0.0007474941704713811,0.0006465091198164717
DHPS2_reverse_8974a,0.0,0.0
ADCS,0.0007474941704713811,0.0006465091198164717
ADCS_reverse_5303c,0.0,0.0
HMPK1,-0.0,-0.0
HMPK1_reverse_8f692,0.0,0.0
AMPMS2,0.00018687354261784445,0.00016162727995411722
AMPMS2_reverse_56a45,0.0,0.0
DM_4CRSOL,0.00018687354261784445,0.00016162727995411722
DM_4CRSOL_reverse_50477,0.0,0.0
TYRL,0.00018687354261784445,0.00016162727995411722
TYRL_reverse_b74b0,0.0,0.0
I4FE4ST,0.00021033748518869491,0.00018192128819947726
I4FE4ST_reverse_a78a4,0.0,0.0
S4FE4ST,0.0,0.0
S4FE4ST_reverse_caa0d,0.0,0.0
HOPNTAL,0.0,0.0
HOPNTAL_reverse_43031,0.0,0.0
OP4ENH,0.0,0.0
OP4ENH_reverse_ef8b0,0.0,0.0
CHRPL,0.00018687354261784445,0.00016162727995411722
CHRPL_reverse_46f50,0.0,0.0
4HTHRS,0.0,0.0
4HTHRS_reverse_6e403,0.0,0.0
HETZK,-0.0,-0.0
HETZK_reverse_34f91,0.0,0.0
LEUTAi,0.3668570660993485,0.31729536934418623
LEUTAi_reverse_0ec8d,0.0,0.0
THZPSN3,0.00018687354261784445,0.00016162727995411722
THZPSN3_reverse_90214,0.0,0.0
ASAD,0.0,0.0
ASAD_reverse_39a64,0.4335214789349304,0.3749535459132891
ASPK,0.4335214789349304,0.3749535459132891
ASPK_reverse_115d7,0.0,0.0
E4PD,0.00018687354261784445,0.00016162727995411722
E4PD_reverse_babdb,0.0,0.0
PERD,0.00018687354261784445,0.00016162727995411722
PERD_reverse_c9aa4,0.0,0.0
PNTK,0.00048268681860083433,0.0004174767410468578
PNTK_reverse_236b6,0.0,0.0
PPNCL2,0.00048268681860083433,0.0004174767410468578
PPNCL2_reverse_a65ee,0.0,0.0
PPCDC,0.00048268681860083433,0.0004174767410468578
PPCDC_reverse_39306,0.0,0.0
PMDPHT,0.0003737470852356889,0.00032325455990823445
PMDPHT_reverse_8a0fd,0.0,0.0
RBFSa,0.0007474941704713778,0.0006465091198164689
RBFSa_reverse_61d96,0.0,0.0
RBFSb,0.0003737470852356889,0.00032325455990823445
RBFSb_reverse_32299,0.0,0.0
DURADx,0.0,0.0
DURADx_reverse_224c5,0.0,0.0
AIRC3,0.0,0.0
AIRC3_reverse_f015f,0.364413464080173,0.3151818933426467
G1SAT,0.004484965022828267,0.003879054718898813
G1SAT_reverse_2ec2f,0.0,0.0
PPBNGS,0.0022424825114141333,0.0019395273594494066
PPBNGS_reverse_dc5a2,0.0,0.0
APRAUR,0.0003737470852356889,0.00032325455990823445
APRAUR_reverse_e674d,0.0,0.0
AIRC2,0.364413464080173,0.3151818933426467
AIRC2_reverse_50d74,0.0,0.0
5DGLCNR,0.0,0.0
5DGLCNR_reverse_fbc12,0.0,0.0
5DGLCNt2rpp,0.0,0.0
5DGLCNt2rpp_reverse_32e75,0.0,0.0
IDOND,0.0,0.0
IDOND_reverse_b2be5,0.0,0.0
IDOND2,0.0,
IDOND2_reverse_a93f5,0.0,
GALCTD,0.0,0.0
GALCTD_reverse_50f26,0.0,0.0
GLCRD,0.0,0.0
GLCRD_reverse_f42e2,0.0,0.0
DM_5DRIB,0.00019357752620951604,0.0001674255680242201
DM_5DRIB_reverse_0b428,0.0,0.0
5DOAN,0.00019357752620951604,0.0001674255680242201
5DOAN_reverse_c8e7d,0.0,0.0
FOMETRi,0.0,-0.0
FOMETRi_reverse_bd8b6,0.0,0.0
THFAT,0.0,
THFAT_reverse_463de,0.0,
MTAN,0.005651458167779117,0.004887956843096711
MTAN_reverse_57476,0.0,0.0
SPMS,0.005651458167779117,0.004887956843096711
SPMS_reverse_92c51,0.0,0.0
METS,0.13210618666363266,0.11425889035142066
METS_reverse_af81e,0.0,0.0
MTHFR2,0.1322930602062505,0.11442051763137477
MTHFR2_reverse_40f34,0.0,0.0
5MTRtpp,0.005651458167779117,0.004887956843096711
5MTRtpp_reverse_d6113,0.0,0.0
NNDMBRT,-0.0,-0.0
NNDMBRT_reverse_13f8c,0.0,0.0
RZ5PP,-0.0,-0.0
RZ5PP_reverse_b2942,0.0,0.0
DHNPA2r,0.0007474941704713811,0.0006465091198164717
DHNPA2r_reverse_475b3,0.0,0.0
HPPK2,0.0007474941704713811,0.0006465091198164717
HPPK2_reverse_9a03f,0.0,0.0
GND,11.87562634082237,18.040211027042666
GND_reverse_eec5c,0.0,0.0
GNK,0.0,0.0
GNK_reverse_b04ef,0.0,0.0
PGL,11.87562634082237,26.328114756914555
PGL_reverse_2bb6b,0.0,0.0
G6PDH2r,11.87562634082237,26.328114756914555
G6PDH2r_reverse_19ddf,0.0,0.0
AMAOTr,1.6759958979178874e-06,1.449572017525715e-06
AMAOTr_reverse_a5426,0.0,0.0
AOXSr2,1.6759958979178874e-06,1.449572017525715e-06
AOXSr2_reverse_0c982,0.0,0.0
AACPS1,0.006830521281964347,0.0059077307574260515
AACPS1_reverse_74228,0.0,0.0
AACPS2,0.07906343048837843,0.06838211035475808
AACPS2_reverse_4df8a,0.0,0.0
AACPS3,0.1016508272046178,0.08791799243495214
AACPS3_reverse_de1e6,0.0,0.0
AACPS4,0.0,0.0
AACPS4_reverse_2b927,0.0,0.0
AACPS5,0.0407484882660776,0.0352434444621027
AACPS5_reverse_2077f,0.0,0.0
AACPS6,0.0,0.0
AACPS6_reverse_8fda3,0.0,0.0
AACPS7,0.03415260640982175,0.02953865378713026
AACPS7_reverse_c7dd9,0.0,0.0
AACPS8,0.0,0.0
AACPS8_reverse_375dc,0.0,0.0
AACPS9,2.5139938468768315e-06,2.1743580262885726e-06
AACPS9_reverse_c03ad,0.0,0.0
ACOATA,0.0,0.0
ACOATA_reverse_8c02f,0.0,0.0
ACPPAT120,0.0,0.0
ACPPAT120_reverse_b878c,0.0,0.0
ACPPAT140,0.0,0.0
ACPPAT140_reverse_24730,0.0,0.0
ACPPAT141,0.0,0.0
ACPPAT141_reverse_94594,0.0,0.0
ACPPAT160,0.0,0.04395899621747607
ACPPAT160_reverse_620e6,0.0,0.0
ACPPAT161,0.03953171524418921,0.0
ACPPAT161_reverse_0a33f,0.0,0.0
ACPPAT180,0.0,0.0
ACPPAT180_reverse_bf624,0.0,0.0
ACPPAT181,0.0,0.01762172223105135
ACPPAT181_reverse_ac461,0.0,0.0
ACPS1,-0.0,-0.0
ACPS1_reverse_56be7,0.0,0.0
EDTXS1,0.00683052128196435,0.0059077307574260515
EDTXS1_reverse_2f111,0.0,0.0
EDTXS2,0.00683052128196435,0.0059077307574260515
EDTXS2_reverse_119c0,0.0,0.0
EDTXS3,0.0,0.0
EDTXS3_reverse_998ec,0.0,0.0
EDTXS4,0.0,0.0
EDTXS4_reverse_86896,0.0,0.0
FA100ACPHi,0.0,0.0
FA100ACPHi_reverse_838d9,0.0,0.0
FA120ACPHi,0.0,0.0
FA120ACPHi_reverse_4e287,0.0,0.0
FA140ACPHi,0.0,0.0
FA140ACPHi_reverse_c7f9a,0.0,0.0
FA141ACPHi,0.0,0.0
FA141ACPHi_reverse_c0f63,0.0,0.0
FA160ACPHi,0.0,0.0
FA160ACPHi_reverse_e7083,0.0,0.0
FA161ACPHi,0.0,0.0
FA161ACPHi_reverse_c2d36,0.0,0.0
FA80ACPHi,0.0,0.0
FA80ACPHi_reverse_11bcc,0.0,0.0
KAS14,0.0,0.0
KAS14_reverse_25582,0.0,0.0
LIPOCT,2.5139938468768315e-06,2.1743580262885726e-06
LIPOCT_reverse_0078e,0.0,0.0
MCOATA,0.10638886760803166,0.09201593252849732
MCOATA_reverse_d10f2,0.0,0.0
OPMEACPS,1.6759958979178874e-06,1.449572017525715e-06
OPMEACPS_reverse_e3f2d,0.0,0.0
ALAGLUE,0.0,0.0
ALAGLUE_reverse_83285,0.0,0.0
LALADGLUtpp,0.0,0.0
LALADGLUtpp_reverse_3421b,0.0,0.0
3PEPTabcpp,0.0,0.0
3PEPTabcpp_reverse_d34e9,0.0,0.0
4PCP,0.0,0.0
4PCP_reverse_c7c51,0.0,0.0
AGM3PA,0.0,0.0
AGM3PA_reverse_07960,0.0,0.0
AM3PA,0.0,0.0
AM3PA_reverse_086bd,0.0,0.0
UM3PL,0.0,0.0
UM3PL_reverse_32754,0.0,0.0
4PEPTabcpp,0.0,0.0
4PEPTabcpp_reverse_c63ab,0.0,0.0
AGM4PA,0.0,0.0
AGM4PA_reverse_cc387,0.0,0.0
AM4PA,0.0,0.0
AM4PA_reverse_b660b,0.0,0.0
UM4PL,0.0,0.0
UM4PL_reverse_c309d,0.0,0.0
LALALGLUtpp,0.0,0.0
LALALGLUtpp_reverse_fc27f,0.0,0.0
LALGP,0.0,0.0
LALGP_reverse_4d1aa,0.0,0.0
SPMDAT1,0.0,0.0
SPMDAT1_reverse_5edba,0.0,0.0
MTRPOX,-0.0,-0.0
MTRPOX_reverse_db92e,0.0,0.0
FALDH2,0.0,0.0
FALDH2_reverse_f1aae,0.0,0.0
SFGTHi,0.0,0.0
SFGTHi_reverse_71e0b,0.0,0.0
DM_AACALD,0.0,0.0
DM_AACALD_reverse_73112,0.0,0.0
TAUDO,0.0,0.0
TAUDO_reverse_465a8,0.0,0.0
ACACCT,0.0,0.0
ACACCT_reverse_94e1e,0.0,0.0
ACACT1r,0.2624483876447068,0.22699210615439552
ACACT1r_reverse_7e2ab,0.0,0.0
AACTOOR,0.0,0.0
AACTOOR_reverse_e897c,0.0,0.0
APPLDHr,0.0,0.0
APPLDHr_reverse_3ac58,0.0,0.0
ACKr,0.49575372061846884,0.42877832928204457
ACKr_reverse_b49c0,0.0,0.0
ACODA,0.2743890204194228,0.23731958199325748
ACODA_reverse_504cc,0.0,0.0
ACS,0.0,0.0
ACS_reverse_37635,0.0,0.0
ACt2rpp,0.0,0.0
ACt2rpp_reverse_213f1,0.0,0.0
ACt4pp,0.0,0.0
ACt4pp_reverse_a779a,0.0,0.0
AGDC,0.0,0.0
AGDC_reverse_2ab9d,0.0,0.0
ALDD2x,0.0,0.0
ALDD2x_reverse_90781,0.0,0.0
ALDD2y,0.0,
ALDD2y_reverse_03afb,0.0,
BUTCT,0.0,0.0
BUTCT_reverse_64a8b,0.0,0.0
CITL,0.0,0.0
CITL_reverse_4d27f,0.0,0.0
CYSS,0.2077036576351174,0.17964328577393499
CYSS_reverse_62727,0.0,0.0
HXCT,0.0,0.0
HXCT_reverse_38b4c,0.0,0.0
NACODA,0.0,0.0
NACODA_reverse_e2aa5,0.0,0.0
POX,0.0,0.0
POX_reverse_35cf5,0.0,0.0
UHGADA,0.0136610425639287,0.011815461514852103
UHGADA_reverse_608c0,0.0,0.0
MACPD,0.0,0.0
MACPD_reverse_57f90,0.0,0.0
ACACt2pp,0.0,0.0
ACACt2pp_reverse_06302,0.0,0.0
ACALD,0.0,0.0
ACALD_reverse_fda2b,0.0,0.0
ACALDtpp,0.0,0.0
ACALDtpp_reverse_52ae6,0.0,0.0
ALCD2x,0.0,0.0
ALCD2x_reverse_5d107,0.0,0.0
CPH4S,0.0,0.0
CPH4S_reverse_542c3,0.0,0.0
ETHAAL,-0.0,-0.0
ETHAAL_reverse_df637,0.0,0.0
FDMO3,0.0,0.0
FDMO3_reverse_1830e,0.0,0.0
THRA2i,0.0,0.0
THRA2i_reverse_e98cd,0.0,0.0
THRAi,0.0,0.0
THRAi_reverse_d8e46,0.0,0.0
ACANTHAT,0.0,0.0
ACANTHAT_reverse_9fe7b,0.0,0.0
3OXCOAT,-0.0,-0.0
3OXCOAT_reverse_2bb18,0.0,0.0
ACCOAC,0.10641652154034731,0.0920398504667865
ACCOAC_reverse_9d1cd,0.0,0.0
ACGS,0.2743890204194228,0.23731958199325748
ACGS_reverse_c8939,0.0,0.0
CS,0.911864116167879,0.054793822262404035
CS_reverse_8d7e9,0.0,0.0
G1PACT,0.05987998144081028,0.05179030904215875
G1PACT_reverse_51580,0.0,0.0
GLCATr,0.0,0.0
GLCATr_reverse_9af93,0.0,0.0
KAS15,0.0,0.0
KAS15_reverse_6f7fb,0.0,0.0
MALS,0.0,0.0006465091198164717
MALS_reverse_d7382,0.0,0.0
MALTATr,0.0,0.0
MALTATr_reverse_7153a,0.0,0.0
O16AT,-0.0,-0.0
O16AT_reverse_6b6d9,0.0,0.0
PDH,2.9667079928367914,2.606032600461566
PDH_reverse_ca160,0.0,0.0
PFL,0.8041009319235322,0.0
PFL_reverse_af9ec,0.0,0.0
POR5,0.0900512595951281,0.0
POR5_reverse_fe67d,0.0,0.0
PTAr,0.0,0.0
PTAr_reverse_fce15,0.49575372061846884,0.42877832928204457
SERAT,0.2077036576351174,0.17964328577393499
SERAT_reverse_0de5e,0.0,0.0
SPMDAT2,0.0,0.0
SPMDAT2_reverse_1a39e,0.0,0.0
TDPADGAT,0.0,0.0
TDPADGAT_reverse_b1c03,0.0,0.0
ALR2,0.0,0.0
ALR2_reverse_10b0a,0.0,0.0
ACGK,0.2743890204194228,0.23731958199325748
ACGK_reverse_684be,0.0,0.0
AGPR,0.0,0.0
AGPR_reverse_5dce4,0.2743890204194228,0.23731958199325748
ACOTA,0.0,0.0
ACOTA_reverse_c4379,0.2743890204194228,0.23731958199325748
ACGAMK,0.0,0.0
ACGAMK_reverse_1e7a8,0.0,0.0
AGM3PH,0.0,0.0
AGM3PH_reverse_3acde,0.0,0.0
AGM4PH,0.0,0.0
AGM4PH_reverse_b09ff,0.0,0.0
AGMH,0.0,0.0
AGMH_reverse_d371c,0.0,0.0
DC6PH,0.0,0.0
DC6PH_reverse_72b16,0.0,0.0
UAGDP,0.05987998144081028,0.05179030904215875
UAGDP_reverse_a5ec0,0.0,0.0
ACGAptspp,0.0,0.0
ACGAptspp_reverse_e1a6e,0.0,0.0
ACM6PH,0.0,0.0
ACM6PH_reverse_cff51,0.0,0.0
AMANAPEr,0.0,0.0
AMANAPEr_reverse_8310c,0.0,0.0
ACNML,0.0,0.0
ACNML_reverse_9634f,0.0,0.0
AMANK,0.0,0.0
AMANK_reverse_8ea5e,0.0,0.0
ACMANAptspp,0.0,0.0
ACMANAptspp_reverse_2111b,0.0,0.0
ACMUMptspp,0.0,0.0
ACMUMptspp_reverse_a323d,0.0,0.0
ANHMK,0.0,0.0
ANHMK_reverse_f8dfd,0.0,0.0
ACNAMt2pp,0.0,0.0
ACNAMt2pp_reverse_c08e0,0.0,0.0
ACONIs,0.0,0.0
ACONIs_reverse_3e324,0.0,0.0
ACONTa,0.911864116167879,0.054793822262404035
ACONTa_reverse_cad6d,0.0,0.0
ACONTb,0.911864116167879,0.054793822262404035
ACONTb_reverse_e198a,0.0,0.0
ACONMT,0.0,0.0
ACONMT_reverse_5a6e2,0.0,0.0
ACSERtpp,0.0,0.0
ACSERtpp_reverse_e0a16,0.0,0.0
ADD,0.0,0.0
ADD_reverse_9eeb5,0.0,0.0
ADEt2rpp,0.0,0.0
ADEt2rpp_reverse_6f767,0.0,0.0
ADNUC,0.0,0.0
ADNUC_reverse_7ef46,0.0,0.0
ADPT,0.0,0.0
ADPT_reverse_567cf,0.0,0.0
AHCYSNS,0.0011229172516049849,0.0009712132517422292
AHCYSNS_reverse_38446,0.0,0.0
AMPN,0.0,0.0
AMPN_reverse_1b917,0.0,0.0
PUNP1,0.0,0.0
PUNP1_reverse_e404e,0.006967952945593617,0.006026595662863161
ADA,0.0,0.0
ADA_reverse_347cb,0.0,0.0
ADNK1,0.006967952945593617,0.006026595662863161
ADNK1_reverse_fe466,0.0,0.0
ADNt2pp,0.0,
ADNt2pp_reverse_375d7,0.0,
ADNt2rpp,0.0,0.0
ADNt2rpp_reverse_0f138,0.0,0.0
NTD7,0.0,0.0
NTD7_reverse_20dab,0.0,0.0
ADOCBIK,0.0,0.0
ADOCBIK_reverse_50143,0.0,0.0
CBIAT,0.0,0.0
CBIAT_reverse_1e649,0.0,0.0
ACBIPGT,0.0,0.0
ACBIPGT_reverse_bcc45,0.0,0.0
ADOCBLS,0.0,0.0
ADOCBLS_reverse_005a5,0.0,0.0
ADOCBLabcpp,0.0,0.0
ADOCBLabcpp_reverse_68dcd,0.0,0.0
CBLAT,0.00018687354261784445,0.00016162727995411722
CBLAT_reverse_0bf85,0.0,0.0
ACCOAL,0.0,1000.0
ACCOAL_reverse_ea444,0.0,0.0
ACOLIPAabctex,-0.0,-0.0
ACOLIPAabctex_reverse_4e0f1,0.0,0.0
ADK1,1.3657447552727564,1.837150610925669
ADK1_reverse_a6f90,0.0,0.0
ADK3,0.0,0.0
ADK3_reverse_6b5fb,0.0,0.0
ADK4,0.0,0.0
ADK4_reverse_dfbdf,0.0,0.0
ADSK,0.2077036576351174,0.17964328577393499
ADSK_reverse_6806d,0.0,0.0
ALAALAabcpp,0.00276120324181972,0.0023881698988736156
ALAALAabcpp_reverse_75b27,0.0,0.0
ALAALAr,0.020348266196621074,0.017599253864779705
ALAALAr_reverse_18faa,0.0,0.0
ALAabcpp,0.0,0.0
ALAabcpp_reverse_90425,0.0,0.0
ALLK,0.0,0.0
ALLK_reverse_42c6c,0.0,0.0
ALLabcpp,0.0,0.0
ALLabcpp_reverse_fd443,0.0,0.0
AP4AH,0.0,0.0
AP4AH_reverse_ccff7,0.0,0.0
AP5AH,-0.0,-0.0
AP5AH_reverse_ec0fb,0.0,0.0
ARBTNabcpp,0.0,0.0
ARBTNabcpp_reverse_a90a7,0.0,0.0
ARBabcpp,0.0,0.0
ARBabcpp_reverse_ae03e,0.0,0.0
ARGabcpp,0.0,0.0
ARGabcpp_reverse_2f37a,0.0,0.0
ASNabcpp,0.0,0.0
ASNabcpp_reverse_47353,0.0,0.0
ASO3t8pp,-0.0,-0.0
ASO3t8pp_reverse_9efd4,0.0,0.0
ASPabcpp,0.0,0.0
ASPabcpp_reverse_faa73,0.0,0.0
ATPM,0.0,0.0
ATPM_reverse_5b752,0.0,0.0
ATPS4rpp,51.982915867265206,60.927075966693295
ATPS4rpp_reverse_18786,0.0,0.0
BUTSO3abcpp,0.0,0.0
BUTSO3abcpp_reverse_6dd1b,0.0,0.0
CBIuabcpp,0.0,0.0
CBIuabcpp_reverse_ea68b,0.0,0.0
CBL1abcpp,0.00018687354261784445,0.00016162727995411722
CBL1abcpp_reverse_18983,0.0,0.0
CBMKr,0.5092882254921043,0.4404843481095741
CBMKr_reverse_fe98a,0.0,0.0
CBPS,0.0,0.0
CBPS_reverse_80907,0.0,0.0
CCGS,0.0,0.0
CCGS_reverse_3ff79,0.0,0.0
CD2abcpp,0.0,0.0
CD2abcpp_reverse_d0330,0.0,0.0
CGLYabcpp,0.0,0.0
CGLYabcpp_reverse_8e5ba,0.0,0.0
CHLabcpp,0.0,0.0
CHLabcpp_reverse_37887,0.0,0.0
CLIPAabctex,0.0,0.0
CLIPAabctex_reverse_fd06a,0.0,0.0
COBALT2abcpp,0.0,0.0
COBALT2abcpp_reverse_76f3d,0.0,0.0
COLIPAPabctex,0.0,0.0
COLIPAPabctex_reverse_e5b51,0.0,0.0
COLIPAabcpp,0.00683052128196435,0.0059077307574260515
COLIPAabcpp_reverse_3d3cf,0.0,0.0
COLIPAabctex,0.00683052128196435,0.0059077307574260515
COLIPAabctex_reverse_39037,0.0,0.0
CPGNabcpp,0.0,0.0
CPGNabcpp_reverse_958fe,0.0,0.0
CRNCAL2,0.0,0.0
CRNCAL2_reverse_800b4,0.0,0.0
CRNDCAL2,0.0,0.0
CRNDCAL2_reverse_2dbe0,0.0,0.0
CRNDabcpp,0.0,0.0
CRNDabcpp_reverse_eaa22,0.0,0.0
CRNabcpp,0.0,0.0
CRNabcpp_reverse_603cb,0.0,0.0
CTBTCAL2,0.0,0.0
CTBTCAL2_reverse_21850,0.0,0.0
CTBTabcpp,0.0,0.0
CTBTabcpp_reverse_299d5,0.0,0.0
CTPS2,0.13023996523130113,0.11264479190990583
CTPS2_reverse_9c0ad,0.0,0.0
CU1abcpp,0.0,0.0
CU1abcpp_reverse_83c5f,0.0,0.0
CU2abcpp,0.0,0.0
CU2abcpp_reverse_245f3,0.0,0.0
CYSDabcpp,0.0,0.0
CYSDabcpp_reverse_07068,0.0,0.0
CYSabc2pp,0.0,
CYSabc2pp_reverse_285bf,0.0,
CYSabcpp,0.0,0.0
CYSabcpp_reverse_5f06e,0.0,0.0
CYTK1,0.13725819805383277,0.11871487473329417
CYTK1_reverse_2fa21,0.0,0.0
CYTK2,0.0,0.0
CYTK2_reverse_bee82,0.0,0.0
DADK,0.0,0.0
DADK_reverse_006ea,0.0,0.0
DBTS,1.6759958979178874e-06,1.449572017525715e-06
DBTS_reverse_b5da6,0.0,0.0
DGK1,0.0,0.0
DGK1_reverse_3266e,0.0,0.0
DHFS,0.0007474941704713811,0.0006465091198164717
DHFS_reverse_f7920,0.0,0.0
DPCOAK,0.00048268681860083433,0.0004174767410468578
DPCOAK_reverse_56ab9,0.0,0.0
DTMPK,0.0207865391239266,0.01797831694736268
DTMPK_reverse_44d5a,0.0,0.0
DURIK1,0.0,0.0
DURIK1_reverse_f4aee,0.0,0.0
DXYLK,-0.0,-0.0
DXYLK_reverse_fb109,0.0,0.0
ECA4COLIPAabctex,-0.0,-0.0
ECA4COLIPAabctex_reverse_20e46,0.0,0.0
ENLIPAabctex,-0.0,-0.0
ENLIPAabctex_reverse_31d4e,0.0,0.0
ETHSO3abcpp,0.0,0.0
ETHSO3abcpp_reverse_31ebf,0.0,0.0
FCLK,0.0,0.0
FCLK_reverse_8faf5,0.0,0.0
FE2abcpp,0.0,0.0
FE2abcpp_reverse_fbca1,0.0,0.0
FE3DCITabcpp,0.0,0.0
FE3DCITabcpp_reverse_80761,0.0,0.0
FE3DHBZSabcpp,0.0,0.0
FE3DHBZSabcpp_reverse_ca936,0.0,0.0
FE3HOXabcpp,0.0,0.0
FE3HOXabcpp_reverse_784a3,0.0,0.0
FE3abcpp,0.0,0.0
FE3abcpp_reverse_4aad8,0.0,0.0
FECRMabcpp,0.0,0.0
FECRMabcpp_reverse_7f712,0.0,0.0
FEENTERabcpp,0.0,0.0
FEENTERabcpp_reverse_a4ab4,0.0,0.0
FEOXAMabcpp,0.0,0.0
FEOXAMabcpp_reverse_5457e,0.0,0.0
FRUK,0.0,0.0
FRUK_reverse_e5cfd,0.0,0.0
FRULYSK,0.0,0.0
FRULYSK_reverse_57742,0.0,0.0
G3PCabcpp,0.0,0.0
G3PCabcpp_reverse_533c2,0.0,0.0
G3PEabcpp,0.0,0.0
G3PEabcpp_reverse_86805,0.0,0.0
G3PGabcpp,0.0,0.0
G3PGabcpp_reverse_603fd,0.0,0.0
G3PIabcpp,0.0,0.0
G3PIabcpp_reverse_8097b,0.0,0.0
G3PSabcpp,0.0,0.0
G3PSabcpp_reverse_55636,0.0,0.0
GALKr,0.0,0.0
GALKr_reverse_f2812,0.0,0.0
GALabcpp,0.0,0.0
GALabcpp_reverse_5f3e3,0.0,0.0
GART,0.0,0.0
GART_reverse_61742,0.0,0.0
GGPTRCS,0.0,0.0
GGPTRCS_reverse_e991c,0.0,0.0
GK1,0.19823344281393188,0.1714524790889065
GK1_reverse_11a40,0.0,0.0
GLCS1,0.12920838975613266,0.1117525803331187
GLCS1_reverse_6cce0,0.0,0.0
GLCabcpp,0.0,0.0
GLCabcpp_reverse_fb087,0.0,0.0
GLNS,1.4560164083284486,1.2593113415094384
GLNS_reverse_59581,0.0,0.0
GLNabcpp,0.0,0.0
GLNabcpp_reverse_c0546,0.0,0.0
GLU5K,0.0,0.0
GLU5K_reverse_0d895,0.0,0.0
GLUCYS,0.00018687354261784445,0.00016162727995411722
GLUCYS_reverse_f13d6,0.0,0.0
GLUabcpp,0.0,0.0
GLUabcpp_reverse_31e5a,0.0,0.0
GLYBabcpp,0.0,0.0
GLYBabcpp_reverse_db5e6,0.0,0.0
GLYC2Pabcpp,0.0,0.0
GLYC2Pabcpp_reverse_40c01,0.0,0.0
GLYC3Pabcpp,0.0,0.0
GLYC3Pabcpp_reverse_4dfe0,0.0,0.0
GLYK,3.3188250940129076,0.004648777460204968
GLYK_reverse_bda48,0.0,0.0
GMHEPK,0.0273220851278574,0.023630923029704206
